corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1503_10503,10503,0,cnc_train_603_1503_10503_10,"""Rising Pollution Levels significantly contribute to respiratory diseases and health problems among residents due to the lack of clean air caused by industrial emissions and vehicular pollution.""","""Rising Pollution Levels <SIG0>significantly</SIG0> contribute to <ARG1>respiratory diseases and health problems among residents</ARG1> <SIG0>due to the lack of clean air</SIG0> <ARG0>caused by industrial emissions and vehicular pollution</ARG0>.""",1
cnc,train_1504_10504,10504,0,cnc_train_604_1504_10504_10,"""`` The company's profits have plummeted due to poor financial management , '' according to the latest financial report.""","""`` <ARG1>The company's profits have plummeted</ARG1> <SIG0>due to</SIG0> <ARG0>poor financial management</ARG0> , '' according to the latest financial report.""",1
cnc,train_1505_10505,10505,0,cnc_train_605_1505_10505_10,'The company's profits increased as they implemented cost-cutting measures.','<ARG1>The company's profits increased</ARG1> as <ARG0>they implemented cost-cutting measures</ARG0>.',1
cnc,train_1506_10506,10506,0,cnc_train_606_1506_10506_10,'The price of gasoline soared due to an increase in global oil prices .','<ARG1>The price of gasoline soared</ARG1> <SIG0>due to</SIG0> <ARG0>an increase in global oil prices</ARG0> .',1
cnc,train_1507_10507,10507,0,cnc_train_607_1507_10507_10,"'During the storm, several trees were uprooted, causing extensive damage to homes and vehicles.'","'During the storm, <ARG1>several trees were uprooted</ARG1>, <ARG0><SIG0>causing extensive damage</SIG0> to homes and vehicles</ARG0>.'",1
cnc,train_1508_10508,10508,0,cnc_train_608_1508_10508_10,"'The new government implemented stricter regulations , leading to a decrease in pollution levels.'","'<ARG0>The new government implemented stricter regulations</ARG0> , <SIG0>leading to</SIG0> <ARG1>a decrease in pollution levels</ARG1>.'",1
cnc,train_1509_10509,10509,0,cnc_train_609_1509_10509_10,'The heavy rainfall caused widespread flooding resulting in significant damage to homes and infrastructure.','The heavy rainfall <ARG1>caused widespread flooding</ARG1> <ARG0><SIG0>resulting in</SIG0> significant damage to homes and infrastructure</ARG0>.',1
cnc,train_1510_10510,10510,0,cnc_train_610_1510_10510_10,"""A strong earthquake struck the city, causing widespread panic and destruction which led to mass evacuations and extensive damage to buildings.""","""<ARG0>A strong earthquake struck the city, causing widespread panic and destruction</ARG0> <SIG0>which led to</SIG0> <ARG1>mass evacuations and extensive damage to buildings</ARG1>.""",1
cnc,train_1511_10511,10511,0,cnc_train_611_1511_10511_10,'Due to the heavy rainfall the river overflowed and caused severe flooding in the town.','<ARG0>Due to the heavy rainfall</ARG0> <SIG0>the river overflowed</SIG0> <ARG1>and caused severe flooding in the town.</ARG1>',1
cnc,train_1512_10512,10512,0,cnc_train_612_1512_10512_10,'The heavy rainfall caused severe flooding in the coastal region.','<ARG1>The heavy rainfall <SIG0>caused severe flooding</SIG0> <ARG0>in the coastal region</ARG0>.</ARG1>',1
cnc,train_1513_10513,10513,0,cnc_train_613_1513_10513_10,"'The car ran out of gas which led to us being stuck on the side of the road, waiting for help to arrive.""","'<ARG0>The car ran out of gas</ARG0> <SIG0>which led to</SIG0> <ARG1>us being stuck on the side of the road</ARG1>, waiting for help to arrive.""",1
cnc,train_1514_10514,10514,0,cnc_train_614_1514_10514_10,'The car crashed into a tree because the driver was distracted by their phone .','<ARG1>The car crashed into a tree</ARG1> <ARG0><SIG0>because</SIG0> the driver was distracted by their phone</ARG0> .',1
cnc,train_1515_10515,10515,0,cnc_train_615_1515_10515_10,"'Drought Conditions lead to Increased Water Scarcity 12th July 2022 09:10 AM MUMBAI: The prolonged dry spell and lack of rainfall, <SIG0.resulting in drought, <SIG0.have led to a significant increase in water scarcity.'","'Drought Conditions lead to Increased Water Scarcity 12th July 2022 09:10 AM MUMBAI: <ARG1>The prolonged dry spell and lack of rainfall</ARG1>, <SIG0.resulting in</SIG0> <ARG0>drought</ARG0>, <SIG0.have led to</SIG0> <ARG1>a significant increase in water scarcity</ARG1>.'",1
cnc,train_1516_10516,10516,0,cnc_train_616_1516_10516_10,'It is believed that neglect led to the decline in production.','It is believed that <ARG0>neglect</ARG0> <SIG0>led to</SIG0> <ARG1>the decline in production</ARG1>.',1
cnc,train_1517_10517,10517,0,cnc_train_617_1517_10517_10,'The heavy rain caused the river to overflow resulting in widespread flooding in the area.','The heavy rain caused <ARG1>the river to overflow</ARG1> <SIG0>resulting in</SIG0> <ARG0>widespread flooding in the area</ARG0>.',1
cnc,train_1518_10518,10518,0,cnc_train_618_1518_10518_10,"'\x92 - The new education policy aims to improve the quality of education in schools by implementing various reforms. However, despite increased funding and teacher training programs, student performance has not shown significant improvement.'","'\x92 - The new education policy aims to improve the quality of education in schools by implementing various reforms. However, <SIG0>despite</SIG0> <ARG0>increased funding and teacher training programs</ARG0>, <ARG1>student performance has not shown significant improvement</ARG1>.'",1
cnc,train_1519_10519,10519,0,cnc_train_619_1519_10519_10,"'According to witnesses, the car crashed into a tree because the driver lost control of the vehicle while texting and driving.'","'According to witnesses, <ARG1>the car crashed into a tree</ARG1> because <ARG0>the driver lost control of the vehicle</ARG0> <SIG0>while texting and driving</SIG0>.'",1
cnc,train_1520_10520,10520,0,cnc_train_620_1520_10520_10,"'Protesting the government's decision , thousands of citizens took to the streets in a peaceful demonstration.'","'<ARG0><SIG0>Protesting</SIG0> the government's decision</ARG0> , <ARG1>thousands of citizens took to the streets in a peaceful demonstration</ARG1>.'",1
cnc,train_1521_10521,10521,0,cnc_train_621_1521_10521_10,"'The student's grades plummeted after she stopped studying regularly , her teachers warned.'","'<ARG1>The student's grades plummeted</ARG1> <SIG0>after</SIG0> <ARG0>she stopped studying regularly</ARG0> , her teachers warned.'",1
cnc,train_1522_10522,10522,0,cnc_train_622_1522_10522_10,"""Students protested outside the university administration building demanding better campus security measures following a recent string of incidents.""","""<ARG1>Students protested outside the university administration building</ARG1> <ARG0>demanding better campus security measures</ARG0> <SIG0>following a recent string of incidents</SIG0>.""",1
cnc,train_1523_10523,10523,0,cnc_train_623_1523_10523_10,"""Furthermore, student organizations intensified their campaign across the country, particularly targeting universities with high tuition fees, to demand affordable education for all.""","""Furthermore, <ARG1>student organizations intensified their campaign across the country, particularly targeting universities with high tuition fees</ARG1>, <ARG0><SIG0>to</SIG0> demand affordable education for all</ARG0>.""",1
cnc,train_1524_10524,10524,0,cnc_train_624_1524_10524_10,'Rainy Weather causes the cancellation of outdoor events','<ARG1>Rainy Weather</ARG1> <SIG0>causes</SIG0> <ARG0>the cancellation of outdoor events</ARG0>',1
cnc,train_1525_10525,10525,0,cnc_train_625_1525_10525_10,"'Heavy rain and strong winds swept through the area on Monday <SIG0,resulting in widespread power outages.'","'<ARG1>Heavy rain and strong winds swept through the area on Monday</ARG1> <SIG0,resulting in</SIG0> <ARG0>widespread power outages</ARG0>.'",1
cnc,train_1526_10526,10526,0,cnc_train_626_1526_10526_10,'The increase in gas prices led to protests and strikes across the country.','<ARG1>The increase in gas prices</ARG1> <ARG0><SIG0>led to</SIG0> protests and strikes across the country</ARG0>.',1
cnc,train_1527_10527,10527,0,cnc_train_627_1527_10527_10,"The rain washed away all the fresh paint <SIG0,resulting in the cancellation of the outdoor event.","The rain <ARG1>washed away all the fresh paint</ARG1> <SIG0,resulting in</SIG0> <ARG0>the cancellation of the outdoor event</ARG0>.",1
cnc,train_1528_10528,10528,0,cnc_train_628_1528_10528_10,"'Organizing a strike to demand better working conditions , the workers united and demanded changes from their employers.'","'Organizing <ARG1>a strike</ARG1> <ARG0><SIG0>to demand better working conditions</SIG0> , the workers united and demanded changes from their employers.'",1
cnc,train_1529_10529,10529,0,cnc_train_629_1529_10529_10,"The heavy rain and strong winds caused several trees to fall , blocking the road for hours.","<ARG1>The heavy rain and strong winds</ARG1> <ARG0><SIG0>caused several trees to fall</SIG0> , blocking the road for hours.",1
cnc,train_1530_10530,10530,0,cnc_train_630_1530_10530_10,'The COVID-19 pandemic had a severe impact on the global economy as countries implemented lockdown measures and businesses were forced to shut down.','<ARG1>The COVID-19 pandemic had a severe impact on the global economy</ARG1> <SIG0>as</SIG0> <ARG0>countries implemented lockdown measures and businesses were forced to shut down</ARG0>.',1
cnc,train_1531_10531,10531,0,cnc_train_631_1531_10531_10,"'PROTEST: Demanding higher wages, factory workers in Chennai went on strike March 12, 2022 10:00 AM IST A group of employees gathered outside the factory gates demanding a pay raise from the management.'","'PROTEST: Demanding higher wages, factory workers in Chennai went on strike March 12, 2022 10:00 AM IST A group of <ARG1>employees gathered outside the factory gates</ARG1> <ARG0><SIG0>demanding</SIG0> a pay raise from the management</ARG0>.'",1
cnc,train_1532_10532,10532,0,cnc_train_632_1532_10532_10,'Increasing the minimum wage has the potential to improve the living conditions of low-income workers by providing them with better financial stability.','Increasing the minimum wage <ARG0>has the potential to improve the living conditions of low-income workers</ARG0> <ARG1><SIG0>by providing them with better financial stability</SIG0></ARG1>.',1
cnc,train_1533_10533,10533,0,cnc_train_633_1533_10533_10,"India's economic growth rate has significantly increased due to the implementation of various reforms and policies by the government , resulting in a boost in foreign investments and job creation .","India's economic growth rate has significantly increased <ARG1>due to the implementation of various reforms and policies by the government</ARG1> , <ARG0><SIG0>resulting in</SIG0> a boost in foreign investments and job creation</ARG0> .",1
cnc,train_1534_10534,10534,0,cnc_train_634_1534_10534_10,'The company implemented new safety protocols to prevent accidents and ensure employee well-being resulting in a significant decrease in workplace injuries.','The company implemented new safety protocols <ARG0><SIG0>to</SIG0> prevent accidents and ensure employee well-being</ARG0> <ARG1>resulting in a significant decrease in workplace injuries</ARG1>.',1
cnc,train_1535_10535,10535,0,cnc_train_635_1535_10535_10,'Jones explained that he quit his job abruptly because his boss was constantly disrespectful and demeaning .','Jones explained that <ARG1>he quit his job abruptly</ARG1> <SIG0>because</SIG0> <ARG0>his boss was constantly disrespectful and demeaning</ARG0> .',1
cnc,train_1536_10536,10536,0,cnc_train_636_1536_10536_10,'New Study Reveals Link Between Smoking and Lung Cancer as Health Organizations Increase Anti-Smoking Campaigns','<ARG1>New Study Reveals Link Between Smoking and Lung Cancer</ARG1> <SIG0>as</SIG0> <ARG0>Health Organizations Increase Anti-Smoking Campaigns</ARG0>',1
cnc,train_1537_10537,10537,0,cnc_train_637_1537_10537_10,"'10th April 2022 09:23 AM LONDON: After the heavy rainfall and flooding in the area, the local government has declared a state of emergency and initiated evacuation procedures for affected residents.'","'10th April 2022 09:23 AM LONDON: <SIG0>After</SIG0> <ARG0>the heavy rainfall and flooding in the area</ARG0>, <ARG1>the local government has declared a state of emergency and initiated evacuation procedures for affected residents</ARG1>.'",1
cnc,train_1538_10538,10538,0,cnc_train_638_1538_10538_10,'Finance Minister John Smith stated the budget deficit will decrease because the government has implemented strict spending measures.','Finance Minister John Smith stated <ARG1>the budget deficit will decrease</ARG1> <SIG0>because</SIG0> <ARG0>the government has implemented strict spending measures</ARG0>.',1
cnc,train_1539_10539,10539,0,cnc_train_639_1539_10539_10,"'Due to heavy rainfall, the river flooded and caused widespread damage to the surrounding area.'","'<ARG0><SIG0>Due to</SIG0> heavy rainfall</ARG0>, <ARG1>the river flooded and caused widespread damage to the surrounding area.</ARG1>'",1
cnc,train_1540_10540,10540,0,cnc_train_640_1540_10540_10,'The increasing pollution levels in the city have led to a rise in respiratory illnesses among the residents.','<ARG0>The increasing pollution levels in the city</ARG0> <SIG0>have led to</SIG0> <ARG1>a rise in respiratory illnesses among the residents</ARG1>.',1
cnc,train_1541_10541,10541,0,cnc_train_641_1541_10541_10,'Heavy rainfall caused widespread flooding in the city.','<ARG0>Heavy rainfall</ARG0> <SIG0>caused</SIG0> <ARG1>widespread flooding</ARG1> in the city.',1
cnc,train_1542_10542,10542,0,cnc_train_642_1542_10542_10,"In order to understand the impact of climate change and to develop effective mitigation strategies, scientists are conducting extensive research and collecting data from various sources.","In <ARG1>order to understand the impact of climate change</ARG1> <ARG0><SIG0>and to</SIG0> develop effective mitigation strategies</ARG0>, scientists are conducting extensive research and collecting data from various sources.",1
cnc,train_1543_10543,10543,0,cnc_train_643_1543_10543_10,The company decided to increase its advertising budget in order to attract more customers.,The company decided <ARG1>to increase its advertising budget</ARG1> <ARG0><SIG0>in order</SIG0> to attract more customers.</ARG0>,1
cnc,train_1544_10544,10544,0,cnc_train_644_1544_10544_10,"""June 8, 2021: Heavy rainfall causes severe flooding and landslides in the coastal town when the river overflows its banks .","""June 8, 2021: <ARG1>Heavy rainfall causes severe flooding and landslides</ARG1> in the coastal town when <ARG0>the river overflows its banks</ARG0> .",1
cnc,train_1545_10545,10545,0,cnc_train_645_1545_10545_10,"'By disclosing confidential information, the employee put the company at risk of a data breach and legal consequences, leading to a potential loss of trust from clients and stakeholders, "" the CEO expressed concern.""","'By <ARG0>disclosing confidential information</ARG0>, <ARG1>the employee put the company at risk of a data breach and legal consequences</ARG1>, leading to a potential loss of trust from clients and stakeholders, "" the CEO expressed concern.""",1
cnc,train_1546_10546,10546,0,cnc_train_646_1546_10546_10,"'The students organized a peaceful march through the city to demand stricter gun control laws as a response to the recent school shooting in their community, according to local news reports.'","'<ARG1>The students organized a peaceful march through the city <SIG0>to</SIG0> demand stricter gun control laws</ARG1> <ARG0>as a response to the recent school shooting in their community</ARG0>, according to local news reports.'",1
cnc,train_1547_10547,10547,0,cnc_train_647_1547_10547_10,'The decline in global oil prices resulted in decreased revenue for oil-producing countries leading to budget cuts and economic instability.','The decline in global oil prices <ARG0><SIG0>resulted in</SIG0> decreased revenue for oil-producing countries</ARG0> <ARG1>leading to budget cuts and economic instability.</ARG1>',1
cnc,train_1548_10548,10548,0,cnc_train_648_1548_10548_10,"'The company's stock price has plummeted due to a decline in sales and negative investor sentiment , according to financial reports.'","'<ARG1>The company's stock price has plummeted</ARG1> <SIG0>due to</SIG0> <ARG0>a decline in sales and negative investor sentiment</ARG0> , according to financial reports.'",1
cnc,train_1549_10549,10549,0,cnc_train_649_1549_10549_10,"'The heavy rain caused flooding in the city, resulting in widespread damage to buildings and infrastructure.'","'The heavy rain caused flooding in the city, <SIG0>resulting in</SIG0> <ARG1>widespread damage</ARG1> <ARG0>to buildings and infrastructure</ARG0>.'",1
cnc,train_1550_10550,10550,0,cnc_train_650_1550_10550_10,' The car broke down  due to  lack of maintenance .','<ARG1> The car broke down</ARG1> <SIG0> due to</SIG0> <ARG0> lack of maintenance</ARG0> .',1
cnc,train_1551_10551,10551,0,cnc_train_651_1551_10551_10,'Heavy rains led to flooding in the city causing widespread damage to buildings and infrastructure resulting in the evacuation of residents.','Heavy rains led to flooding in the city <SIG0>causing</SIG0> <ARG0>widespread damage to buildings and infrastructure</ARG0> <ARG1>resulting in the evacuation of residents.</ARG1>',1
cnc,train_1552_10552,10552,0,cnc_train_652_1552_10552_10,"""Due to the lack of proper safety measures , there have been multiple accidents in the workplace. ""","""<ARG0>Due to the lack of proper safety measures</ARG0> , <ARG1>there have been multiple accidents in the workplace.</ARG1> </SIG0>""",1
cnc,train_1553_10553,10553,0,cnc_train_653_1553_10553_10,"'Due to heavy rainfall, the roads were flooded and traffic came to a standstill.'","'<SIG0>Due to heavy rainfall</SIG0>, <ARG0>the roads were flooded</ARG0> and <ARG1>traffic came to a standstill</ARG1>.'",1
cnc,train_1554_10554,10554,0,cnc_train_654_1554_10554_10,"Meanwhile, to tackle the increasing pollution levels, the government has implemented stricter regulations aiming to reduce emissions from factories.","Meanwhile, to tackle the increasing pollution levels, <ARG1>the government has implemented stricter regulations</ARG1> <ARG0><SIG0>aiming to reduce emissions from factories</SIG0>.</ARG0>",1
cnc,train_1555_10555,10555,0,cnc_train_655_1555_10555_10,'The festival is canceled due to heavy rain leading to a low turnout of attendees.','The festival is canceled <SIG0>due to</SIG0> <ARG0>heavy rain</ARG0> leading to a low turnout <ARG1>of attendees</ARG1>.',1
cnc,train_1556_10556,10556,0,cnc_train_656_1556_10556_10,"'Due to the heavy rainstorm, the streets were flooded with water.'","'<SIG0>Due to</SIG0> <ARG0>the heavy rainstorm</ARG0>, <ARG1>the streets were flooded with water</ARG1>.'",1
cnc,train_1557_10557,10557,0,cnc_train_657_1557_10557_10,'The company decided to invest in new technology to improve efficiency and reduce operating costs.','The company decided <ARG1>to invest in new technology</ARG1> <ARG0>to improve efficiency</ARG0> <SIG0>and reduce operating costs</SIG0>.',1
cnc,train_1558_10558,10558,0,cnc_train_658_1558_10558_10,'A significant rise in pollution levels due to industrial emissions has led to a sharp increase in respiratory diseases among the local residents.','A significant rise in pollution levels <SIG0>due to industrial emissions</SIG0> has led to <ARG1>a sharp increase in respiratory diseases</ARG1> <ARG0>among the local residents</ARG0>.',1
cnc,train_1559_10559,10559,0,cnc_train_659_1559_10559_10,'Students protest against tuition fee hike because of unaffordable education costs','<ARG1>Students protest against tuition fee hike</ARG1> <SIG0>because of</SIG0> <ARG0>unaffordable education costs</ARG0>',1
cnc,train_1560_10560,10560,0,cnc_train_660_1560_10560_10,"Due to heavy rain and strong winds, the trees in the park were uprooted and fell on several cars.'","<ARG0>Due to heavy rain and strong winds</ARG0>, <ARG1>the trees in the park were uprooted and fell on several cars</ARG1>.'",1
cnc,train_1561_10561,10561,0,cnc_train_661_1561_10561_10,"'After uncovering evidence of corruption within the company, the CEO decided to fire several top executives in order to restore trust and improve the company's reputation .'","'After uncovering evidence of corruption within the company, the CEO <ARG0>decided to fire several top executives</ARG0> <SIG0>in order to restore trust and improve the company's reputation</SIG0> <ARG1>.'",1
cnc,train_1562_10562,10562,0,cnc_train_662_1562_10562_10,'Making rude remarks: 1 student faces disciplinary action for insulting a teacher','Making rude remarks: <ARG1>1 student faces disciplinary action</ARG1> <SIG0>for</SIG0> <ARG0>insulting a teacher</ARG0>',1
cnc,train_1563_10563,10563,0,cnc_train_663_1563_10563_10,"'The students organized a protest , in order to demand better school facilities which resulted in the school administration addressing their concerns .'","'<ARG1>The students organized a protest , <SIG0>in order to</SIG0> demand better school facilities</ARG1> <ARG0>which resulted in the school administration addressing their concerns</ARG0> .'",1
cnc,train_1564_10564,10564,0,cnc_train_664_1564_10564_10,"""EXTREME WEATHER - CNN Mon Jul 15th 2019 , 09:30 hrs The devastating hurricane caused widespread destruction in the coastal town : resulting in the displacement of thousands of residents and extensive damage to infrastructure .""","""EXTREME WEATHER - CNN Mon Jul 15th 2019 , 09:30 hrs <ARG1>The devastating hurricane caused widespread destruction in the coastal town</ARG1> : <ARG0>resulting in the displacement of thousands of residents and extensive damage to infrastructure</ARG0> .""",1
cnc,train_1565_10565,10565,0,cnc_train_665_1565_10565_10,'The heavy rain and strong winds caused widespread power outages and flooding in the city.','<ARG1>The heavy rain and strong winds</ARG1> <SIG0>caused</SIG0> <ARG0>widespread power outages and flooding</ARG0> in the city.',1
cnc,train_1566_10566,10566,0,cnc_train_666_1566_10566_10,June 30: Several people were injured in a car accident when a driver ran a red light at a busy intersection causing a collision with another vehicle.,June 30: <ARG1>Several people were injured in a car accident</ARG1> when <ARG0>a driver ran a red light at a busy intersection</ARG0> <SIG0>causing a collision with another vehicle</SIG0>.,1
cnc,train_1567_10567,10567,0,cnc_train_667_1567_10567_10,'July 15 : The heavy rainfall caused severe flooding in the town due to poor drainage system .','July 15 : <ARG1>The heavy rainfall caused severe flooding in the town</ARG1> <SIG0>due to</SIG0> <ARG0>poor drainage system</ARG0> .',1
cnc,train_1568_10568,10568,0,cnc_train_668_1568_10568_10,'A small disagreement between neighbors at a block party caused tensions to rise resulting in a heated argument that escalated into physical altercations.','A small disagreement between neighbors at a block party <ARG0>caused tensions to rise</ARG0> <SIG0>resulting in</SIG0> <ARG1>a heated argument that escalated into physical altercations</ARG1>.',1
cnc,train_1569_10569,10569,0,cnc_train_669_1569_10569_10,"June 15: The heavy rainfall flooded the streets in the city, causing major traffic disruptions.","June 15: <ARG1>The heavy rainfall flooded the streets</ARG1> in <ARG0>the city, causing major traffic disruptions.</ARG0>",1
cnc,train_1570_10570,10570,0,cnc_train_670_1570_10570_10,"August 27: Heavy rainfall and flooding caused widespread damage to infrastructure, houses, and crops in several districts of Kerala.","August 27: <ARG1>Heavy rainfall and flooding</ARG1> caused <ARG0>widespread damage to infrastructure, houses, and crops</ARG0> in <SIG0>several districts of Kerala</SIG0>.",1
cnc,train_1571_10571,10571,0,cnc_train_671_1571_10571_10,May 15: A train derailed and several people were injured when heavy rains caused a landslide on the tracks .,May 15: <ARG1>A train derailed and several people were injured</ARG1> when <ARG0>heavy rains caused a landslide on the tracks</ARG0> .,1
cnc,train_1572_10572,10572,0,cnc_train_672_1572_10572_10,The excessive rain caused the crops to flood and be destroyed.,<ARG0>The excessive rain</ARG0> <SIG0>caused</SIG0> <ARG1>the crops to flood and be destroyed</ARG1>.,1
cnc,train_1573_10573,10573,0,cnc_train_673_1573_10573_10,"""October 12 : The heavy rain caused severe flooding , destroying homes and displacing thousands of people .""","""October 12 : <ARG1>The heavy rain caused severe flooding</ARG1> , <ARG0><SIG0>destroying</SIG0> homes and displacing thousands of people</ARG0> .""",1
cnc,train_1574_10574,10574,0,cnc_train_674_1574_10574_10,"June 12 : A massive earthquake struck in the coastal city of San Francisco, California resulting in widespread destruction and loss of life .","June 12 : <ARG1>A massive earthquake struck</ARG1> in <ARG0>the coastal city of San Francisco, California</ARG0> <SIG0>resulting in widespread destruction and loss of life</SIG0> .",1
cnc,train_1575_10575,10575,0,cnc_train_675_1575_10575_10,"The heavy rainfall caused the river to overflow, resulting in widespread flooding in the nearby towns and villages, where many houses were destroyed due to the excessive water flow.","The heavy rainfall caused the river to overflow, resulting in widespread flooding in the nearby towns and villages, where <ARG1>many houses were destroyed</ARG1> <ARG0><SIG0>due to the excessive water flow</SIG0>.</ARG0>",1
cnc,train_1576_10576,10576,0,cnc_train_676_1576_10576_10,"Due to heavy rain, the outdoor concert was canceled, and the attendees were refunded their ticket fees.","<SIG0>Due to heavy rain</SIG0>, <ARG0>the outdoor concert was canceled</ARG0>, <ARG1>and the attendees were refunded their ticket fees</ARG1>.",1
cnc,train_1577_10577,10577,0,cnc_train_677_1577_10577_10,"""Strong winds at the beach caused many people to stay indoors during the storm as they feared for their safety.""","""Strong winds at the beach caused many people to stay indoors <ARG0><SIG0>during</SIG0> the storm</ARG0> <ARG1>as they feared for their safety</ARG1>.""",1
cnc,train_1578_10578,10578,0,cnc_train_678_1578_10578_10,'A disagreement over finances led to a heated argument between the business partners.','<ARG0>A disagreement over finances</ARG0> <SIG0>led to</SIG0> <ARG1>a heated argument between the business partners</ARG1>.',1
cnc,train_1579_10579,10579,0,cnc_train_679_1579_10579_10,"'Due to the rising crime rates in the city,  concerned citizens   have taken matters into their own hands   by forming neighborhood watch groups .'","'Due to the rising crime rates in the city, <ARG0> concerned citizens </ARG0> <SIG0> have taken matters into their own hands </SIG0> <ARG1> by forming neighborhood watch groups </ARG1>.'",1
cnc,train_1580_10580,10580,0,cnc_train_680_1580_10580_10,'The students protested outside the school gates and refused to enter the classrooms in order to express their dissatisfaction with the new grading system.','<ARG1>The students protested outside the school gates and refused to enter the classrooms</ARG1> <ARG0><SIG0>in order</SIG0> to express their dissatisfaction with the new grading system</ARG0>.',1
cnc,train_1581_10581,10581,0,cnc_train_681_1581_10581_10,"""The increase in unemployment rates has led to a rise in crime rates.""","""<ARG0>The increase in unemployment rates</ARG0> <SIG0>has led to</SIG0> <ARG1>a rise in crime rates</ARG1>.""",1
cnc,train_1582_10582,10582,0,cnc_train_682_1582_10582_10,"'After finishing their dinner, the children cleaned up the kitchen by washing the dishes.'","'After finishing their dinner, the children <ARG0>cleaned up the kitchen</ARG0> <ARG1><SIG0>by washing the dishes</SIG0></ARG1>.'",1
cnc,train_1583_10583,10583,0,cnc_train_683_1583_10583_10,"'During the heavy rainfall last night, the basement of the building flooded causing extensive water damage to the property as the drainage system failed to handle the excess water.'","'During the heavy rainfall last night, <ARG0>the basement of the building flooded</ARG0> <ARG1>causing extensive water damage to the property</ARG1> <SIG0>as the drainage system failed to handle the excess water.</SIG0>'",1
cnc,train_1584_10584,10584,0,cnc_train_684_1584_10584_10,"'Sarah mentioned that the heavy rain caused severe flooding in the town, damaging several houses and roads, which led to the evacuation of the affected residents.'","'Sarah mentioned that <ARG1>the heavy rain caused severe flooding in the town, damaging several houses and roads</ARG1>, <ARG0>which led to the evacuation of the affected residents</ARG0>.'",1
cnc,train_1585_10585,10585,0,cnc_train_685_1585_10585_10,'The company's profits soared due to the successful launch of their new product.','<ARG1>The company's profits soared</ARG1> <SIG0>due to</SIG0> <ARG0>the successful launch of their new product</ARG0>.',1
cnc,train_1586_10586,10586,0,cnc_train_686_1586_10586_10,'Many people attended the conference in order to learn about new technological advancements in the industry.','<ARG1>Many people attended the conference</ARG1> <ARG0><SIG0>in order to</SIG0> learn about new technological advancements in the industry</ARG0>.',1
cnc,train_1587_10587,10587,0,cnc_train_687_1587_10587_10,"'The heavy rainfall in the area, accompanied by strong winds and thunderstorms, caused widespread flooding and property damage <SIG1>in the neighborhood.</SIG1> The lack of proper drainage systems.'","'<ARG1>The heavy rainfall in the area, accompanied by strong winds and thunderstorms, <SIG0>caused</SIG0> widespread flooding and property damage <SIG1>in the neighborhood.</ARG1></SIG1> <ARG0>The lack of proper drainage systems</ARG0>.'",1
cnc,train_1588_10588,10588,0,cnc_train_688_1588_10588_10,'The company's profits increased significantly after implementing a new marketing strategy.','<ARG1>The company's profits</ARG1> <ARG0><SIG0>increased</SIG0> significantly after implementing a new marketing strategy</ARG0>.',1
cnc,train_1589_10589,10589,0,cnc_train_689_1589_10589_10,"The heavy rain caused the roads to flood resulting in traffic jams in the city, causing delays for commuters.'","<ARG1>The heavy rain caused the roads to flood</ARG1> <SIG0>resulting in <ARG0>traffic jams</SIG0> in the city, causing delays for commuters.</ARG0>'",1
cnc,train_1590_10590,10590,0,cnc_train_690_1590_10590_10,"'On a rainy day, due to the heavy downpour and inadequate drainage, the streets of the city were flooded causing chaos and traffic congestion.'","'On a rainy day, <ARG0>due to the heavy downpour and inadequate drainage</ARG0>, <ARG1>the streets of the city were flooded</ARG1> <SIG0>causing chaos and traffic congestion</SIG0>.'",1
cnc,train_1591_10591,10591,0,cnc_train_691_1591_10591_10,'Environment Deteriorates due to Increased Pollution Levels','<ARG1>Environment Deteriorates</ARG1> <SIG0>due to</SIG0> <ARG0>Increased Pollution Levels</ARG0>',1
cnc,train_1592_10592,10592,0,cnc_train_692_1592_10592_10,'The sales of the new product skyrocketed after the company launched a successful marketing campaign.','<ARG1>The sales of the new product skyrocketed</ARG1> <SIG0>after</SIG0> <ARG0>the company launched a successful marketing campaign</ARG0>.',1
cnc,train_1593_10593,10593,0,cnc_train_693_1593_10593_10,"'Despite the protests from environmental groups , the government decided to proceed with the construction of the new highway, ignoring the potential impact on local wildlife and ecosystems.'","'<SIG0>Despite the protests from environmental groups </SIG0>, <ARG0>the government decided to proceed with the construction of the new highway</ARG0>, <ARG1>ignoring the potential impact on local wildlife and ecosystems</ARG1>.'",1
cnc,train_1594_10594,10594,0,cnc_train_694_1594_10594_10,"'Last week, during the heavy rainstorm, the power lines were knocked down by strong winds, leaving the neighborhood without electricity for hours.'","'Last week, during the heavy rainstorm, <ARG0>the power lines were knocked down by strong winds</ARG0>, <ARG1>leaving the neighborhood without electricity for hours</ARG1>.'",1
cnc,train_1595_10595,10595,0,cnc_train_695_1595_10595_10,'After the heavy rainfalls were not adequately drained because the streets were flooded.','After the heavy rainfalls <ARG0>were not adequately drained</ARG0> <SIG0>because</SIG0> <ARG1>the streets were flooded</ARG1>.',1
cnc,train_1596_10596,10596,0,cnc_train_696_1596_10596_10,"'After the heavy rainstorm, the streets were flooded and people had to find alternate routes to reach their destinations.'","'After the heavy rainstorm, <ARG0>the streets were flooded</ARG0> and <ARG1>people had to find alternate routes</ARG1> <SIG0>to reach their destinations</SIG0>.'",1
